,trip_id,train_name,date,cargo,station_id,event,cargo_type,fuel_level,ended
5731,TVFDG0LKS9,VXRCS,2025-04-14 11:34:09,12.0,station_C,Llegada de vagones,Machinery,1018.02,True
5732,0VUGKV05SZ,VXRCS,2024-07-19 11:00:24,18.0,station_B,Salida de vagones,Electronics,1129.44,True
5733,OKGPPR8DOY,VXRCS,2024-12-04 12:35:12,5.0,station_D,Salida de vagones,Food,957.9000000000001,True
5734,02FAP9R9ND,HHEXD,2025-04-12 11:18:06,10.0,station_B,Salida de vagones,Food,745.0,True
5735,OIT2UR0FM2,UDAXI,2024-12-18 22:28:58,3.0,station_D,Llegada de vagones,Machinery,773.4999999999999,True
5736,QUEFY9Z9UR,UDAXI,2024-12-17 17:14:50,6.0,station_D,Llegada de vagones,Machinery,37.31999999999982,True
5737,4Z56RJ3GHQ,VXRCS,2025-07-04 12:39:08,23.0,station_D,Llegada de vagones,Machinery,832.71,True
5738,5BYVZK3I8B,HHEXD,2024-07-02 11:22:26,6.0,station_B,Descarga de vagones,Chemicals,242.3,True
5739,NVNQ65QDF1,UDAXI,2024-06-20 02:15:16,2.0,station_G,Final de ruta,Electronics,18.09599999999982,True
5740,0VUGKV05SZ,VXRCS,2024-07-19 13:44:30,4.0,station_E,Descarga de vagones,Electronics,961.0560000000002,True
5741,735X7CODR0,VXRCS,2025-09-16 13:40:45,9.0,station_E,Descarga de vagones,Machinery,119.08200000000005,True
5742,XYJLC90OUP,VXRCS,2024-11-22 10:06:21,43.0,station_A,Final carga,Textiles,422.2079999999999,True
5743,3R81D7MX3J,UDAXI,2025-07-15 16:29:54,1.0,station_D,Descarga de vagones,Food,847.08,True
5744,DTYGUJ0UQY,HHEXD,2025-09-05 10:06:33,33.0,station_A,Final carga,Electronics,800.0,True
5745,KDRX0WDSS7,UDAXI,2025-06-23 21:33:20,0.0,station_F,Descarga de vagones,Chemicals,714.832,True
5746,HDPJSAVHT2,HHEXD,2025-03-28 11:54:20,18.0,station_C,Salida de vagones,Electronics,712.24,True
5747,0VUGKV05SZ,VXRCS,2024-07-19 14:59:03,2.0,station_F,Salida de vagones,Electronics,901.1520000000002,True
5748,BDH02YH9Q4,VXRCS,2025-01-02 10:59:30,34.0,station_B,Descarga de vagones,Food,1119.6,True
5749,SBYDKNOONR,UDAXI,2024-12-23 20:25:52,10.0,station_F,Salida de vagones,Chemicals,608.56,True
5750,EGKRHJ5JN7,UDAXI,2025-06-10 11:49:59,6.0,station_B,Descarga de vagones,Textiles,580.1920000000001,True
5751,7RMB8Q93A1,HHEXD,2025-09-15 10:09:36,50.0,station_A,Salida de vagones,Electronics,800.0,True
5752,DCYUEID2DT,VXRCS,2025-09-18 11:22:26,45.0,station_C,Llegada de vagones,Machinery,987.6000000000001,True
5753,ECQVCJW9ZO,UDAXI,2025-09-23 13:23:37,2.0,station_C,Descarga de vagones,Food,-3.0,True
5754,O4B9UOE3T0,HHEXD,2024-08-02 14:36:55,5.0,station_E,Descarga de vagones,Food,537.45,True
5755,VOYP59VQ55,HHEXD,2024-10-14 11:33:20,22.0,station_B,Salida de vagones,Food,728.0,True
5756,DIB4DGYDF1,VXRCS,2025-04-26 10:02:47,12.0,station_A,Salida de vagones,Food,415.5360000000001,True
5757,5GTCYFDVW1,VXRCS,2025-03-24 14:38:40,1.0,station_F,Llegada de vagones,Electronics,911.2319999999997,True
5758,DOECVE6PR5,HHEXD,2024-06-11 10:10:52,36.0,station_A,Final carga,Chemicals,800.0,True
5759,SWX1JP70LK,HHEXD,2024-07-27 12:03:33,0.0,station_C,Descarga de vagones,Electronics,731.76,True
5760,0EP5GVBSHZ,HHEXD,2025-08-02 19:29:46,2.0,station_G,Descarga de vagones,Chemicals,301.3399999999999,True
5761,XY2YYF8IWH,HHEXD,2024-10-05 11:23:12,4.0,station_B,Descarga de vagones,Chemicals,734.0,True
5762,HQCETAGHNM,VXRCS,2025-06-28 16:33:32,0.0,station_G,Descarga de vagones,Textiles,115.08000000000003,True
5763,U3R9KE7J2S,VXRCS,2025-03-15 14:44:21,0.0,station_F,Salida de vagones,Chemicals,802.488,True
5764,L8D7CEDA0I,VXRCS,2024-10-15 14:46:53,1.0,station_F,Llegada de vagones,Food,264.9240000000002,True
5765,O4YWG1IQ4O,UDAXI,2025-02-11 10:06:32,40.0,station_A,Salida de vagones,Textiles,1000.0,True
5766,YE19ES4IHR,UDAXI,2025-04-15 21:14:00,2.0,station_F,Llegada de vagones,Chemicals,699.808,True
5767,XD45BA890A,UDAXI,2024-10-16 18:43:28,2.0,station_E,Salida de vagones,Chemicals,776.3199999999999,True
5768,OL1A5P6R08,UDAXI,2025-05-05 16:14:25,76.0,station_A,Salida de vagones,Electronics,232.81600000000003,True
5769,KOE6RNJLKX,HHEXD,2025-02-05 16:24:46,0.0,station_F,Llegada de vagones,Electronics,563.9200000000001,True
5770,VWEJRBVY8K,VXRCS,2025-04-21 13:48:12,0.0,station_E,Descarga de vagones,Chemicals,262.27199999999993,True
5771,AOQTR1YW3Q,HHEXD,2024-12-24 14:59:32,0.0,station_E,Descarga de vagones,Machinery,456.725,True
5772,UIK15UL9WO,VXRCS,2024-12-07 14:22:36,2.0,station_F,Descarga de vagones,Food,864.4799999999998,True
5773,8UUTRXG8WJ,HHEXD,2025-06-24 12:07:17,14.0,station_C,Llegada de vagones,Food,700.8,True
5774,0SHZBUK3XF,HHEXD,2024-08-17 11:10:48,9.0,station_B,Salida de vagones,Electronics,755.2,True
5775,VP8H4NOUWR,HHEXD,2025-06-07 19:46:41,0.0,station_G,Descarga de vagones,Machinery,180.50000000000006,True
5776,AC8MXAU7MB,VXRCS,2024-12-31 10:06:41,30.0,station_A,Salida de vagones,Food,1200.0,True
5777,567H488S2X,VXRCS,2025-06-09 11:36:10,3.0,station_C,Salida de vagones,Food,496.63200000000023,True
5778,LJ2XLQP5L7,HHEXD,2025-05-10 11:55:49,6.0,station_C,Descarga de vagones,Textiles,747.8599999999999,True
5779,VWEJRBVY8K,VXRCS,2025-04-21 10:00:00,0.0,station_A,Comienzo de ruta,,622.9199999999998,True
5780,AS442VLDQ4,VXRCS,2024-07-12 12:44:41,1.0,station_D,Salida de vagones,Electronics,457.41600000000005,True
5781,9NMNSWIL68,HHEXD,2025-01-16 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
5782,OKGPPR8DOY,VXRCS,2024-12-04 10:55:32,30.0,station_B,Salida de vagones,Food,1115.4,True
5783,0MGG1W103D,VXRCS,2024-06-12 10:09:01,50.0,station_A,Final carga,Electronics,1200.0,True
5784,KDZ1QJFXKH,VXRCS,2025-07-25 12:55:08,3.0,station_D,Llegada de vagones,Chemicals,944.616,True
5785,PHUVYP1NJG,HHEXD,2025-07-18 16:28:20,0.0,station_F,Salida de vagones,Food,508.6,True
5786,T7CU8JU6OJ,UDAXI,2025-03-25 20:59:41,0.0,station_F,Salida de vagones,Machinery,657.52,True
5787,0XPJ70OI10,HHEXD,2025-08-20 14:08:25,0.0,station_D,Llegada de vagones,Machinery,530.75,True
5788,OT0VXQS3H4,VXRCS,2024-12-27 14:40:19,1.0,station_F,Salida de vagones,Chemicals,169.17600000000004,True
5789,OL1A5P6R08,UDAXI,2025-05-05 17:49:52,72.0,station_B,Descarga de vagones,Electronics,176.49600000000004,True
5790,0SHZBUK3XF,HHEXD,2024-08-17 11:52:07,3.0,station_C,Descarga de vagones,Electronics,729.0400000000001,True
5791,K43Z5TXZTF,UDAXI,2025-08-11 16:45:01,34.0,station_D,Llegada de vagones,Food,826.1600000000001,True
5792,NUMMSR8U2H,UDAXI,2025-04-24 07:58:04,1.0,station_G,Descarga de vagones,Food,145.192,True
5793,LJ2XLQP5L7,HHEXD,2025-05-10 13:59:23,6.0,station_D,Llegada de vagones,Textiles,700.1599999999999,True
5794,EN0RSKQPZP,HHEXD,2025-07-16 11:48:09,21.0,station_C,Salida de vagones,Food,697.2,True
5795,1WW0WDPPPT,HHEXD,2025-07-09 11:15:28,4.0,station_B,Salida de vagones,Electronics,740.8,True
5796,738JOECJ5B,HHEXD,2025-05-22 11:13:57,45.0,station_B,Llegada de vagones,Chemicals,217.19000000000005,True
5797,9TUWAR7JZ2,UDAXI,2025-08-22 16:12:29,1.0,station_D,Salida de vagones,Chemicals,817.264,True
5798,5025KFBOSC,UDAXI,2024-11-06 13:32:54,24.0,station_C,Descarga de vagones,Food,520.048,True
5799,738JOECJ5B,HHEXD,2025-05-22 10:00:00,0.0,station_A,Comienzo de ruta,,304.19000000000005,True
5800,UNXU0COJBQ,UDAXI,2024-10-12 03:07:56,0.0,station_F,Llegada de vagones,Chemicals,687.952,True
5801,5U4W9RSH8Y,VXRCS,2024-09-25 10:00:00,0.0,station_A,Comienzo de ruta,,1200.0,True
5802,X3GJ10FFD1,HHEXD,2025-08-26 10:12:47,34.0,station_A,Salida de vagones,Machinery,800.0,True
5803,25HBPKT9A9,HHEXD,2024-07-20 19:35:58,0.0,station_G,Descarga de vagones,Electronics,474.3600000000001,True
5804,2CW1RDEZX6,VXRCS,2024-09-06 12:45:20,7.0,station_D,Llegada de vagones,Electronics,1021.8720000000001,True
5805,8ETFZHI9R1,VXRCS,2025-09-10 14:53:41,0.0,station_F,Descarga de vagones,Chemicals,788.5920000000001,True
5806,0JJGGGS8W0,HHEXD,2024-12-18 11:21:55,7.0,station_B,Descarga de vagones,Machinery,696.5,True
5807,9CYMTYGW5F,VXRCS,2025-05-20 11:12:25,3.0,station_B,Salida de vagones,Machinery,1065.0,True
5808,O4B9UOE3T0,HHEXD,2024-08-02 14:36:55,5.0,station_E,Salida de vagones,Food,537.45,True
5809,8ZFWONVVXS,HHEXD,2025-01-22 10:09:37,36.0,station_A,Final carga,Chemicals,800.0,True
5810,TFCFZYY94D,VXRCS,2024-10-18 13:52:41,2.0,station_E,Descarga de vagones,Electronics,971.472,True
5811,Z5BY1LWNLR,VXRCS,2024-12-02 10:14:50,38.0,station_A,Salida de vagones,Machinery,1200.0,True
5812,G3BHK23A1M,UDAXI,2024-11-12 17:54:38,17.0,station_E,Llegada de vagones,Textiles,218.61599999999993,True
5813,OKGPPR8DOY,VXRCS,2024-12-04 16:54:57,1.0,station_G,Descarga de vagones,Food,669.2400000000001,True
5814,X41Q4HX6BQ,VXRCS,2025-06-21 14:37:26,0.0,station_F,Llegada de vagones,Chemicals,796.08,True
5815,45H02CEQUA,VXRCS,2025-01-08 13:02:23,0.0,station_D,Llegada de vagones,Chemicals,359.0040000000003,True
5816,99BRBLRTVW,VXRCS,2024-08-13 14:50:09,0.0,station_F,Salida de vagones,Food,75.45599999999985,True
5817,NQFKPL9EKA,HHEXD,2024-07-15 20:20:38,0.0,station_G,Final de ruta,Machinery,174.72500000000002,True
5818,3R81D7MX3J,UDAXI,2025-07-15 10:15:28,60.0,station_A,Final carga,Food,1000.0,True
5819,2AQNPEWQGA,HHEXD,2024-12-09 11:30:56,3.0,station_B,Descarga de vagones,Machinery,196.58000000000015,True
5820,XYJLC90OUP,VXRCS,2024-11-22 17:24:49,0.0,station_G,Llegada de vagones,Textiles,120.3119999999999,True
5821,TIWGX6M52Y,HHEXD,2025-08-06 14:58:13,0.0,station_E,Salida de vagones,Textiles,661.88,True
5822,639BCP7TV5,HHEXD,2025-04-01 11:50:41,19.0,station_C,Salida de vagones,Food,686.7,True
5823,1SD7J32F6H,UDAXI,2025-04-10 01:36:16,0.0,station_G,Descarga de vagones,Chemicals,596.3679999999998,True
5824,UHT6T0UZS9,UDAXI,2024-06-26 03:41:59,0.0,station_G,Descarga de vagones,Food,0.0,True
5825,YW1UIPRFP9,HHEXD,2024-11-15 12:09:53,3.0,station_C,Llegada de vagones,Chemicals,673.52,True
5826,25PF9A0NIW,HHEXD,2025-06-05 13:32:00,33.0,station_D,Llegada de vagones,Food,590.55,True
5827,IYJKLK2C0X,UDAXI,2024-08-27 17:17:28,0.0,station_D,Descarga de vagones,Machinery,0.0,True
5828,IE3CSMCMCU,VXRCS,2024-09-04 11:04:59,14.0,station_B,Salida de vagones,Chemicals,1099.92,True
5829,JWTV3N74W4,UDAXI,2024-10-29 22:24:18,8.0,station_D,Salida de vagones,Machinery,775.66,True
5830,PNEGC2DPCZ,UDAXI,2024-10-05 16:06:29,25.0,station_A,Salida de vagones,Food,1000.0,True
5831,QDTZOFGVRE,HHEXD,2025-07-12 11:09:31,7.0,station_B,Descarga de vagones,Chemicals,731.6,True
5832,IYJKLK2C0X,UDAXI,2024-08-27 17:17:28,0.0,station_D,Salida de vagones,Machinery,0.0,True
5833,SY2MNUTT1W,VXRCS,2025-05-02 11:22:07,0.0,station_C,Salida de vagones,Chemicals,1047.9360000000001,True
5834,JIMM8YXU1P,VXRCS,2025-09-29 10:09:07,31.0,station_A,Final carga,Chemicals,1200.0,True
5835,EN0RSKQPZP,HHEXD,2025-07-16 10:07:27,33.0,station_A,Final carga,Food,800.0,True
5836,MM82I1LR3P,UDAXI,2024-06-14 02:22:06,0.0,station_G,Descarga de vagones,Machinery,0.0,True
5837,2YZB4K8OIZ,UDAXI,2025-01-27 13:07:41,14.0,station_C,Descarga de vagones,Textiles,285.768,True
5838,M3HQ57UYZH,UDAXI,2024-11-02 10:03:01,22.0,station_A,Salida de vagones,Textiles,1000.0,True
5839,BJ51IFI031,VXRCS,2025-05-06 17:10:44,0.0,station_G,Llegada de vagones,Food,691.1999999999998,True
5840,Y4QJ71AS2Y,UDAXI,2025-05-10 19:24:56,0.0,station_C,Llegada de vagones,Chemicals,242.56000000000006,True
5841,99BRBLRTVW,VXRCS,2024-08-13 12:55:07,0.0,station_D,Salida de vagones,Food,207.45599999999985,True
5842,OWOMQIGCT2,HHEXD,2024-07-30 14:34:24,6.0,station_D,Llegada de vagones,Chemicals,0.0,True
5843,884JXZOSI3,UDAXI,2025-02-01 21:29:08,1.0,station_F,Salida de vagones,Chemicals,311.32,True
5844,I5RX1SQQ7U,HHEXD,2025-07-30 19:44:20,0.0,station_G,Descarga de vagones,Food,381.6,True
5845,Q5YWSUDBCI,UDAXI,2025-07-07 16:00:00,0.0,station_A,Comienzo de ruta,,1000.0,True
5846,XWNREK8PK3,UDAXI,2024-06-03 22:13:39,2.0,station_D,Salida de vagones,Textiles,904.4319999999999,True
5847,2Q4NM8R9RI,UDAXI,2024-09-24 16:12:21,43.0,station_A,Final carga,Chemicals,472.0,True
5848,1CBFNO6B9M,UDAXI,2024-06-01 16:32:24,4.0,station_D,Descarga de vagones,Machinery,781.48,True
5849,5025KFBOSC,UDAXI,2024-11-06 18:58:23,0.0,station_E,Descarga de vagones,Food,405.648,True
5850,5911CMKRIB,VXRCS,2025-07-17 13:34:58,0.0,station_E,Salida de vagones,Textiles,1036.992,True
5851,8FE8B2HWYW,HHEXD,2025-09-11 18:53:56,0.0,station_G,Final de ruta,Food,0.0,True
5852,DVPINE9NNO,HHEXD,2024-08-06 11:12:34,40.0,station_B,Llegada de vagones,Food,730.0,True
5853,OUUPTJ7O0T,HHEXD,2024-10-08 20:03:05,0.0,station_G,Final de ruta,Electronics,470.8799999999999,True
5854,UDA2RNKK5F,HHEXD,2024-12-30 13:50:10,1.0,station_D,Llegada de vagones,Chemicals,590.1800000000001,True
5855,6T18UM0ZQ6,VXRCS,2025-07-14 10:58:25,33.0,station_B,Descarga de vagones,Chemicals,1096.32,True
5856,02FAP9R9ND,HHEXD,2025-04-12 20:40:23,0.0,station_G,Llegada de vagones,Food,402.0,True
5857,5U4W9RSH8Y,VXRCS,2024-09-25 11:21:03,15.0,station_C,Descarga de vagones,Textiles,1120.152,True
5858,J4EFFF1GXI,UDAXI,2024-08-10 13:23:28,3.0,station_C,Llegada de vagones,Chemicals,361.21600000000007,True
5859,UNXU0COJBQ,UDAXI,2024-10-12 07:39:25,0.0,station_G,Descarga de vagones,Chemicals,567.952,True
5860,XYJLC90OUP,VXRCS,2024-11-22 10:06:21,43.0,station_A,Salida de vagones,Textiles,422.2079999999999,True
5861,H7JTKKUOW7,VXRCS,2024-09-12 14:41:12,0.0,station_F,Descarga de vagones,Electronics,908.016,True
5862,XKHKTGBTYZ,HHEXD,2024-07-05 13:22:36,9.0,station_D,Salida de vagones,Electronics,645.7600000000001,True
5863,X28K8THBZ5,HHEXD,2025-06-13 13:37:16,12.0,station_D,Llegada de vagones,Machinery,37.34000000000006,True
5864,8ZFWONVVXS,HHEXD,2025-01-22 11:31:01,3.0,station_B,Descarga de vagones,Chemicals,718.4,True
5865,VRJNVGFYGW,HHEXD,2024-06-03 19:41:34,0.0,station_G,Descarga de vagones,Chemicals,298.4,True
5866,XKHKTGBTYZ,HHEXD,2024-07-05 14:29:28,0.0,station_E,Salida de vagones,Electronics,602.1600000000001,True
5867,HDPJSAVHT2,HHEXD,2025-03-28 13:30:54,1.0,station_D,Descarga de vagones,Electronics,641.44,True
5868,ETEN7GGO8Y,UDAXI,2025-03-19 12:17:26,21.0,station_B,Descarga de vagones,Food,146.8320000000001,True
5869,0DZ6XPYFXO,UDAXI,2024-08-28 18:13:18,33.0,station_B,Llegada de vagones,Textiles,968.08,True
5870,PQ9YTXH8P2,UDAXI,2025-07-21 10:15:03,79.0,station_A,Salida de vagones,Electronics,1000.0,True
5871,JZCZVPD4RX,VXRCS,2024-12-19 11:32:21,2.0,station_C,Descarga de vagones,Textiles,1130.736,True
5872,22PXGX8WDZ,UDAXI,2024-08-05 16:12:40,19.0,station_D,Descarga de vagones,Food,43.81600000000017,True
5873,TFCFZYY94D,VXRCS,2024-10-18 14:53:30,1.0,station_F,Salida de vagones,Electronics,912.72,True
5874,30KVOSKK9O,VXRCS,2025-06-03 11:38:51,1.0,station_C,Salida de vagones,Machinery,1026.66,True
5875,GAEMI6QW04,HHEXD,2025-09-20 16:35:47,7.0,station_F,Salida de vagones,Machinery,364.925,True
5876,8LSWU652FY,VXRCS,2025-02-27 14:53:19,0.0,station_F,Descarga de vagones,Textiles,987.2399999999998,True
5877,XCBMMSLOQL,UDAXI,2025-09-26 21:57:13,19.0,station_F,Llegada de vagones,Chemicals,0.0,True
5878,BGZ0C99AFT,VXRCS,2025-01-11 13:45:26,0.0,station_E,Llegada de vagones,Chemicals,891.1200000000001,True
5879,MIVLUDBJJH,HHEXD,2024-12-06 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
5880,9DAQM2OX8M,HHEXD,2025-01-18 13:46:06,0.0,station_D,Descarga de vagones,Textiles,215.51000000000002,True
5881,4SJ2VH4CI9,VXRCS,2025-06-14 13:02:25,3.0,station_D,Llegada de vagones,Textiles,496.452,True
5882,GMSOXLTA8I,HHEXD,2024-07-11 12:02:54,0.0,station_C,Salida de vagones,Electronics,712.4,True
5883,PXXYCJ2XX2,UDAXI,2024-09-08 01:41:58,0.0,station_G,Llegada de vagones,Chemicals,205.86400000000003,True
5884,3XV6UH353S,UDAXI,2025-01-09 13:25:04,-46.0,station_C,Descarga de vagones,Food,374.0640000000001,True
5885,5ZM97PPER1,VXRCS,2025-03-27 10:52:41,35.0,station_B,Salida de vagones,Chemicals,316.0319999999997,True
5886,90097IYPQN,UDAXI,2024-10-10 13:21:57,4.0,station_C,Descarga de vagones,Electronics,280.0400000000001,True
5887,SK28T7A9TG,VXRCS,2024-06-18 14:33:04,0.0,station_F,Salida de vagones,Textiles,977.376,True
5888,5A8C4XU5R5,VXRCS,2025-02-21 16:47:26,1.0,station_G,Final de ruta,Chemicals,592.6800000000001,True
5889,D6O9YZPF32,HHEXD,2025-01-10 10:17:13,48.0,station_A,Salida de vagones,Machinery,800.0,True
5890,ZPJAG1OL73,UDAXI,2024-06-28 13:05:33,21.0,station_C,Llegada de vagones,Chemicals,899.8720000000001,True
5891,PHBL57Y9HQ,HHEXD,2024-09-09 13:46:42,4.0,station_D,Descarga de vagones,Machinery,521.0,True
5892,94JBY7CQKD,VXRCS,2025-03-29 14:43:42,0.0,station_F,Salida de vagones,Food,875.4000000000001,True
5893,Z9ATSN1U32,HHEXD,2024-06-26 13:38:40,0.0,station_D,Descarga de vagones,Food,615.65,True
5894,7RMB8Q93A1,HHEXD,2025-09-15 10:09:36,50.0,station_A,Final carga,Electronics,800.0,True
5895,X9DA9WHSBP,UDAXI,2025-05-03 12:16:44,13.0,station_B,Descarga de vagones,Chemicals,940.0,True
5896,VP8H4NOUWR,HHEXD,2025-06-07 16:52:21,1.0,station_F,Salida de vagones,Machinery,369.87500000000006,True
5897,RPUVN3VBIA,UDAXI,2025-09-09 16:18:07,90.0,station_A,Final carga,Electronics,1000.0,True
5898,JR0Y2EFZ6R,HHEXD,2024-11-09 11:55:55,5.0,station_C,Llegada de vagones,Machinery,668.75,True
5899,OVL8WWPXVJ,VXRCS,2024-12-07 13:25:14,,station_E,Llegada de vagones,Food,937.9199999999997,True
5900,90097IYPQN,UDAXI,2024-10-10 12:06:09,15.0,station_B,Salida de vagones,Electronics,302.12000000000006,True
5901,NQFKPL9EKA,HHEXD,2024-07-15 11:21:56,5.0,station_B,Salida de vagones,Machinery,692.75,True
5902,5HJHWFNSLK,UDAXI,2025-08-01 10:13:20,95.0,station_A,Final carga,Textiles,1000.0,True
5903,5094DFRYI0,UDAXI,2024-12-01 07:42:39,0.0,station_G,Llegada de vagones,Chemicals,614.1279999999999,True
5904,6VFPTOMJBC,VXRCS,2024-06-27 12:50:48,4.0,station_D,Llegada de vagones,Machinery,864.48,True
5905,9DDVP4WCAQ,VXRCS,2025-07-29 11:02:21,22.0,station_B,Salida de vagones,Chemicals,1094.88,True
5906,25HBPKT9A9,HHEXD,2024-07-20 11:57:34,8.0,station_C,Salida de vagones,Electronics,729.0400000000001,True
5907,567H488S2X,VXRCS,2025-06-09 11:36:10,3.0,station_C,Llegada de vagones,Food,496.63200000000023,True
5908,BGZ0C99AFT,VXRCS,2025-01-11 17:01:57,0.0,station_G,Llegada de vagones,Chemicals,624.7200000000001,True
5909,W78AQPSFZV,UDAXI,2025-02-18 19:19:50,13.0,station_C,Salida de vagones,Chemicals,896.4159999999999,True
5910,6GZGU9ET83,VXRCS,2025-04-30 14:43:47,0.0,station_F,Llegada de vagones,Chemicals,771.5279999999999,True
5911,2SE05ITPQJ,UDAXI,2024-10-28 12:23:16,84.0,station_B,Llegada de vagones,Machinery,889.6,True
5912,IJE7AK2WNJ,UDAXI,2024-11-13 16:27:09,82.0,station_A,Salida de vagones,Chemicals,1000.0,True
5913,K6I2KLJ4WC,HHEXD,2025-02-03 13:35:20,13.0,station_D,Salida de vagones,Machinery,505.775,True
5914,WJM58TL5CF,UDAXI,2024-12-05 18:23:20,0.0,station_E,Salida de vagones,Food,38.80799999999993,True
5915,UDM7ORMBF8,UDAXI,2025-06-16 18:56:16,0.0,station_E,Salida de vagones,Electronics,829.6959999999999,True
5916,UIK15UL9WO,VXRCS,2024-12-07 16:45:33,0.0,station_G,Descarga de vagones,Food,711.4799999999998,True
5917,Y4QJ71AS2Y,UDAXI,2025-05-10 19:24:56,0.0,station_C,Descarga de vagones,Chemicals,242.56000000000006,True
5918,OEVZUBR25O,VXRCS,2024-10-21 15:06:26,0.0,station_F,Descarga de vagones,Chemicals,0.0,True
5919,OZ9XFZAQ8H,UDAXI,2024-08-01 13:37:58,2.0,station_C,Llegada de vagones,Textiles,554.4160000000002,True
5920,CLQK65V3IF,UDAXI,2025-07-28 18:15:56,15.0,station_B,Salida de vagones,Chemicals,918.4,True
5921,U438R92I8L,UDAXI,2025-03-02 08:46:17,0.0,station_G,Final de ruta,Chemicals,605.776,True
5922,738JOECJ5B,HHEXD,2025-05-22 14:51:46,1.0,station_E,Salida de vagones,Chemicals,0.0,True
5923,8ETFZHI9R1,VXRCS,2025-09-10 13:54:33,0.0,station_E,Descarga de vagones,Chemicals,874.9920000000001,True
5924,26192K42QP,HHEXD,2024-06-29 11:08:43,15.0,station_B,Llegada de vagones,Textiles,765.5,True
5925,3QHFKTCNUJ,VXRCS,2024-11-28 11:29:32,4.0,station_C,Descarga de vagones,Food,309.93600000000004,True
5926,MSND8DUDD4,VXRCS,2024-06-15 14:31:41,2.0,station_F,Descarga de vagones,Chemicals,0.0,True
5927,T3818YOP3W,VXRCS,2024-10-07 12:27:01,18.0,station_D,Descarga de vagones,Textiles,1061.148,True
5928,YW1UIPRFP9,HHEXD,2024-11-15 17:08:23,0.0,station_F,Descarga de vagones,Chemicals,450.02,True
5929,B4WTXI27VL,UDAXI,2025-06-26 12:12:30,68.0,station_B,Llegada de vagones,Electronics,166.672,True
5930,BJ51IFI031,VXRCS,2025-05-06 13:48:21,0.0,station_E,Descarga de vagones,Food,913.1999999999998,True
5931,G7CON4RCER,UDAXI,2024-10-18 03:27:51,7.0,station_F,Descarga de vagones,Chemicals,0.0,True
5932,TIWGX6M52Y,HHEXD,2025-08-06 11:08:06,9.0,station_B,Salida de vagones,Textiles,756.5,True
5933,94JBY7CQKD,VXRCS,2025-03-29 13:39:32,0.0,station_E,Llegada de vagones,Food,947.4000000000001,True
5934,TVFDG0LKS9,VXRCS,2025-04-14 10:12:58,35.0,station_A,Salida de vagones,Machinery,1200.0,True
5935,MB2U0J0N06,UDAXI,2024-09-23 16:18:51,0.0,station_D,Salida de vagones,Electronics,872.0,True
5936,DRI65NF4EK,UDAXI,2025-09-30 13:57:30,1.0,station_C,Descarga de vagones,Machinery,842.32,True
5937,XY2YYF8IWH,HHEXD,2024-10-05 14:10:31,0.0,station_D,Salida de vagones,Chemicals,606.56,True
5938,EN0RSKQPZP,HHEXD,2025-07-16 11:06:17,21.0,station_B,Descarga de vagones,Food,733.5,True
5939,V6RAST5J28,UDAXI,2024-07-23 10:17:21,91.0,station_A,Final carga,Textiles,1000.0,True
5940,XYECD05ABZ,VXRCS,2024-07-19 14:59:03,,station_F,Salida de vagones,Electronics,901.1520000000002,True
5941,6T18UM0ZQ6,VXRCS,2025-07-14 16:40:16,0.0,station_G,Descarga de vagones,Chemicals,540.1920000000001,True
5942,LAVSMLZ16U,HHEXD,2024-09-30 10:12:11,32.0,station_A,Final carga,Machinery,800.0,True
5943,F4TJITP71S,UDAXI,2025-08-06 19:15:20,30.0,station_C,Descarga de vagones,Chemicals,896.7040000000001,True
5944,JUDT59WEU7,UDAXI,2025-01-21 20:56:40,5.0,station_F,Llegada de vagones,Food,338.8320000000001,True
5945,94JBY7CQKD,VXRCS,2025-03-29 17:05:53,0.0,station_G,Llegada de vagones,Food,725.4000000000001,True
5946,5ZM97PPER1,VXRCS,2025-03-27 10:11:42,40.0,station_A,Salida de vagones,Chemicals,416.8319999999997,True
5947,Z6A830DM7X,UDAXI,2024-07-18 19:41:44,87.0,station_C,Llegada de vagones,Machinery,281.39199999999994,True
5948,T7CU8JU6OJ,UDAXI,2025-03-26 01:48:18,0.0,station_G,Final de ruta,Machinery,507.52,True
5949,QUEFY9Z9UR,UDAXI,2024-12-17 13:39:42,6.0,station_C,Descarga de vagones,Machinery,132.71999999999983,True
5950,VRJNVGFYGW,HHEXD,2024-06-03 14:57:24,0.0,station_E,Llegada de vagones,Chemicals,520.4,True
5951,OIT2UR0FM2,UDAXI,2024-12-19 00:47:55,1.0,station_E,Salida de vagones,Machinery,712.8999999999999,True
5952,OWOMQIGCT2,HHEXD,2024-07-30 15:46:27,4.0,station_E,Salida de vagones,Chemicals,0.0,True
5953,AQYP2RVTAQ,VXRCS,2024-10-01 13:32:23,0.0,station_E,Salida de vagones,Textiles,1028.604,True
5954,Y6TKECTS37,UDAXI,2024-12-30 22:30:45,13.0,station_D,Descarga de vagones,Textiles,884.032,True
5955,J45LKCDXSN,HHEXD,2025-05-29 15:00:29,0.0,station_E,Salida de vagones,Textiles,658.79,True
5956,L2GLWY1N6O,HHEXD,2025-06-30 10:08:10,43.0,station_A,Final carga,Electronics,800.0,True
